Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
32711,0.31,Ideal,F,VS2,62.3,55.0,802,4.37,4.33,2.71
32714,0.31,Ideal,F,VS2,61.9,55.0,802,4.35,4.31,2.68
32715,0.31,Premium,F,VS2,62.0,58.0,802,4.37,4.31,2.69
32716,0.31,Premium,F,VS2,61.4,55.0,802,4.34,4.32,2.66
32717,0.31,Premium,F,VS2,61.4,62.0,802,4.34,4.32,2.66
32718,0.31,Premium,F,VS2,61.3,59.0,802,4.34,4.31,2.65
32719,0.31,Ideal,F,VS2,62.4,56.0,802,4.34,4.31,2.7
32720,0.31,Premium,F,VS2,62.4,58.0,802,4.34,4.31,2.7
32721,0.31,Ideal,F,VS2,62.3,57.0,802,4.34,4.3,2.69
32724,0.31,Premium,F,VS2,61.8,59.0,802,4.33,4.31,2.67
32726,0.31,Ideal,F,VS2,62.3,55.0,802,4.33,4.3,2.69
32727,0.31,Premium,F,VS2,62.3,59.0,802,4.33,4.3,2.69
32728,0.31,Ideal,F,VS2,61.3,57.0,802,4.34,4.3,2.65
32729,0.31,Premium,F,VS2,62.0,60.0,802,4.34,4.3,2.68
32732,0.31,Premium,F,VS2,62.3,59.0,802,4.34,4.29,2.69
32739,0.31,Premium,F,VS2,59.7,58.0,802,4.48,4.43,2.66
32740,0.31,Ideal,F,VS2,61.9,55.0,802,4.39,4.37,2.71
32741,0.33,Ideal,E,VS1,60.0,57.0,802,4.5,4.47,2.69
32742,0.31,Premium,G,VS1,62.2,58.0,802,4.38,4.34,2.71
32743,0.31,Premium,G,VS1,62.0,59.0,802,4.3,4.28,2.66
32744,0.32,Ideal,F,VVS1,61.5,56.0,803,4.39,4.42,2.71
32745,0.31,Ideal,D,VS2,60.7,57.0,803,4.37,4.4,2.66
32746,0.33,Ideal,D,VS2,60.7,56.0,803,4.48,4.5,2.73
32747,0.36,Ideal,F,VS1,61.5,55.0,803,4.57,4.61,2.82
32748,0.36,Ideal,F,VS1,61.3,54.0,803,4.63,4.65,2.84
32749,0.36,Ideal,F,VS1,61.3,55.0,803,4.59,4.61,2.82
32750,0.36,Ideal,F,VS1,60.8,56.0,803,4.61,4.64,2.81
32751,0.43,Ideal,E,SI1,61.2,56.2,803,4.87,4.89,2.99
32753,0.34,Premium,D,SI1,60.2,60.0,803,4.54,4.5,2.72
32756,0.34,Ideal,D,SI1,62.3,57.0,803,4.48,4.44,2.78
32757,0.42,Premium,I,SI1,61.2,60.0,803,4.82,4.78,2.94
32758,0.34,Premium,I,VVS1,61.9,58.0,803,4.52,4.43,2.77
32760,0.34,Premium,I,VVS1,60.5,59.0,803,4.54,4.48,2.73
32761,0.34,Premium,I,VVS1,62.4,59.0,803,4.44,4.4,2.76
32762,0.34,Premium,D,SI1,59.7,59.0,803,4.57,4.54,2.72
32763,0.34,Premium,D,SI1,59.6,59.0,803,4.57,4.55,2.72
32764,0.34,Ideal,D,SI1,61.5,53.0,803,4.53,4.51,2.78
32765,0.34,Ideal,D,SI1,60.6,56.0,803,4.54,4.51,2.74
32766,0.34,Ideal,D,SI1,60.1,57.0,803,4.56,4.52,2.73
32767,0.34,Ideal,D,SI1,61.2,57.0,803,4.51,4.48,2.75
32768,0.34,Premium,D,SI1,59.6,61.0,803,4.53,4.5,2.69
32769,0.34,Premium,D,SI1,59.8,61.0,803,4.53,4.5,2.7
32770,0.34,Ideal,D,SI1,60.4,57.0,803,4.53,4.51,2.73
32771,0.34,Ideal,D,SI1,61.3,57.0,803,4.5,4.44,2.74
32774,0.34,Premium,D,SI1,61.2,58.0,803,4.49,4.47,2.74
32775,0.34,Ideal,D,SI1,62.0,56.0,803,4.5,4.47,2.78
32777,0.34,Premium,D,SI1,62.4,58.0,803,4.46,4.42,2.77
32778,0.34,Premium,D,SI1,62.0,59.0,803,4.48,4.42,2.76
32779,0.34,Premium,D,SI1,62.0,56.0,803,4.47,4.43,2.76
32780,0.45,Premium,G,SI2,62.0,62.0,803,4.96,4.86,3.05
32781,0.34,Ideal,I,VVS1,61.8,56.0,803,4.5,4.47,2.77
32782,0.37,Premium,D,VS1,60.2,60.0,803,4.63,4.68,2.8
32783,0.32,Ideal,D,VVS2,61.2,56.0,803,4.39,4.43,2.7
32784,0.31,Ideal,D,VS2,62.1,54.0,804,4.4,4.36,2.72
32785,0.31,Ideal,E,VS1,60.2,56.0,804,4.44,4.39,2.66
32788,0.31,Ideal,D,VVS2,61.2,56.0,804,4.35,4.37,2.67
32789,0.32,Ideal,D,VVS2,60.3,58.0,804,4.43,4.46,2.68
32791,0.33,Ideal,F,VS2,61.1,56.0,804,4.47,4.5,2.74
32792,0.33,Premium,E,VS2,61.9,58.0,804,4.47,4.42,2.75
32793,0.32,Ideal,E,VS2,62.0,55.0,804,4.41,4.37,2.72
32794,0.31,Ideal,D,VS2,61.6,55.0,804,4.4,4.37,2.7
32795,0.31,Ideal,D,VS2,60.2,56.0,804,4.46,4.41,2.67
32796,0.31,Ideal,E,VS1,61.4,56.0,804,4.38,4.35,2.68
32798,0.31,Ideal,D,VVS2,61.2,59.0,805,4.37,4.39,2.68
32799,0.39,Ideal,I,VVS1,60.8,56.0,805,4.76,4.78,2.9
32800,0.38,Ideal,E,VS2,62.0,54.2,805,4.66,4.68,2.89
32801,0.34,Ideal,D,VS2,60.6,57.0,805,4.51,4.53,2.74
32803,0.34,Ideal,E,VS1,61.2,57.0,805,4.45,4.51,2.74
32804,0.34,Ideal,E,VS1,62.4,55.0,805,4.44,4.47,2.78
32805,0.34,Ideal,D,VS2,62.0,54.0,805,4.48,4.52,2.79
32806,0.34,Ideal,E,VS1,61.0,57.0,805,4.49,4.52,2.75
32807,0.34,Premium,D,VS2,62.1,58.0,805,4.45,4.5,2.78
32808,0.34,Ideal,E,VS1,62.1,56.0,805,4.48,4.5,2.79
32809,0.34,Ideal,E,VS1,62.2,55.0,805,4.49,4.52,2.8
32810,0.34,Ideal,D,VS2,62.1,55.0,805,4.46,4.49,2.78
32811,0.34,Ideal,D,VS2,62.3,55.0,805,4.45,4.48,2.78
32812,0.34,Ideal,E,VS1,61.8,56.0,805,4.47,4.51,2.78
32813,0.34,Ideal,D,VS2,61.3,57.0,805,4.47,4.5,2.75
32815,0.34,Ideal,E,VS1,62.0,56.0,805,4.48,4.52,2.79
32816,0.34,Ideal,E,VS1,61.2,57.0,805,4.45,4.5,2.74
32817,0.34,Ideal,D,VS2,62.4,53.0,805,4.49,4.52,2.81
32818,0.34,Ideal,D,VS2,61.4,56.0,805,4.5,4.53,2.77
32819,0.34,Premium,D,VS2,60.4,60.0,805,4.51,4.56,2.74
32820,0.34,Premium,D,VS2,59.3,58.0,805,4.52,4.55,2.69
32821,0.34,Ideal,D,VS2,62.5,57.0,805,4.4,4.47,2.77
32822,0.34,Ideal,E,VS1,61.8,57.0,805,4.47,4.5,2.77
32823,0.34,Ideal,D,VS2,62.0,55.0,805,4.45,4.48,2.77
32824,0.34,Ideal,D,VS2,62.0,55.0,805,4.45,4.49,2.77
32825,0.34,Premium,E,VS1,59.9,58.0,805,4.54,4.58,2.73
32826,0.34,Ideal,E,VS1,60.8,57.0,805,4.49,4.53,2.74
32827,0.34,Ideal,D,VS2,60.8,57.0,805,4.5,4.52,2.74
32829,0.35,Ideal,F,VVS2,61.3,55.0,806,4.57,4.6,2.81
32830,0.33,Ideal,G,VVS1,60.9,56.7,806,4.47,4.49,2.73
32831,0.33,Ideal,E,VS1,61.5,54.0,806,4.46,4.49,2.75
32832,0.33,Ideal,H,IF,61.8,55.2,806,4.44,4.47,2.76
32833,0.32,Premium,F,VVS2,62.2,59.0,806,4.41,4.34,2.72
32834,0.6,Premium,H,I1,60.1,60.0,806,5.51,5.44,3.29
32835,0.42,Ideal,I,VS2,61.0,54.0,807,4.84,4.87,2.96
32836,0.35,Ideal,G,VS2,61.3,56.0,807,4.55,4.58,2.8
32837,0.44,Ideal,I,VS1,61.1,56.0,807,4.92,4.96,3.02
32838,0.44,Ideal,I,VS1,61.8,55.0,807,4.89,4.92,3.03
32839,0.46,Ideal,G,SI2,61.1,57.0,807,4.97,5.01,3.05
32840,0.46,Ideal,H,SI1,61.7,55.0,807,4.99,5.02,3.09
32841,0.29,Premium,E,VVS1,60.9,61.0,807,4.27,4.23,2.59
32842,0.36,Premium,F,VS2,62.0,59.0,807,4.56,4.51,2.81
32843,0.36,Ideal,F,VS2,61.5,55.0,807,4.6,4.57,2.82
32844,0.43,Ideal,D,SI1,61.6,56.0,807,4.82,4.86,2.98
32845,0.4,Ideal,I,VVS2,62.0,56.0,807,4.74,4.77,2.95
32846,0.4,Ideal,I,VVS2,62.4,55.0,807,4.7,4.73,2.94
32848,0.4,Ideal,G,VS2,62.3,57.0,807,4.7,4.71,2.93
32852,0.4,Ideal,G,VS2,61.2,57.0,807,4.73,4.78,2.91
32853,0.4,Premium,H,VS1,62.4,60.0,807,4.69,4.74,2.94
32858,0.4,Ideal,H,VS1,61.8,56.0,807,4.74,4.78,2.94
32862,0.32,Ideal,E,VVS2,61.0,55.0,808,4.43,4.45,2.71
32863,0.38,Ideal,D,VS2,60.7,56.0,808,4.69,4.74,2.86
32864,0.32,Ideal,D,VS2,61.5,55.0,808,4.43,4.45,2.73
32865,0.35,Ideal,I,IF,61.8,53.0,808,4.55,4.57,2.81
32869,0.32,Ideal,D,VVS2,61.6,54.0,809,4.41,4.46,2.73
32870,0.32,Ideal,F,VVS1,61.7,56.0,809,4.37,4.42,2.71
32871,0.37,Ideal,G,VS2,60.5,56.0,809,4.65,4.68,2.82
32872,0.41,Ideal,F,VS2,61.7,54.0,809,4.79,4.81,2.96
32874,0.37,Ideal,G,VS1,61.0,55.0,810,4.66,4.68,2.85
32875,0.41,Ideal,G,SI2,60.9,56.0,810,4.84,4.81,2.94
32876,0.36,Ideal,E,SI1,61.6,56.0,810,4.59,4.56,2.82
32877,0.36,Ideal,E,SI1,61.9,56.0,810,4.58,4.53,2.82
32878,0.36,Ideal,E,SI1,62.4,55.0,810,4.55,4.52,2.83
32879,0.36,Premium,H,VS1,60.8,59.0,810,4.62,4.59,2.8
32880,0.36,Premium,H,VS1,61.6,59.0,810,4.57,4.52,2.8
32883,0.4,Premium,J,VS1,60.7,60.0,810,4.79,4.76,2.9
32884,0.4,Premium,J,VS1,59.7,59.0,810,4.83,4.79,2.87
32888,0.36,Ideal,H,VS1,61.8,57.0,810,4.6,4.56,2.83
32889,0.36,Premium,H,VS1,60.5,59.0,810,4.63,4.6,2.79
32890,0.36,Premium,E,SI1,60.9,60.0,810,4.61,4.56,2.79
32891,0.36,Premium,E,SI1,61.3,56.0,810,4.62,4.58,2.82
32892,0.36,Ideal,E,SI1,61.4,57.0,810,4.59,4.56,2.81
32893,0.36,Ideal,E,SI1,62.1,56.0,810,4.59,4.56,2.84
32894,0.36,Ideal,E,SI1,62.4,55.0,810,4.58,4.55,2.85
32895,0.36,Premium,E,SI1,60.8,59.0,810,4.59,4.56,2.78
32898,0.36,Ideal,E,SI1,62.0,57.0,810,4.57,4.53,2.82
32900,0.3,Premium,I,IF,60.5,59.0,810,4.34,4.32,2.62
32903,0.44,Premium,H,VS2,61.3,58.0,810,4.88,4.91,3.0
32904,0.42,Ideal,D,SI1,61.7,56.0,810,4.79,4.83,2.97
32905,0.33,Premium,G,VVS1,61.5,59.0,810,4.42,4.46,2.73
32906,0.33,Ideal,F,VVS2,62.2,56.0,810,4.43,4.45,2.76
32907,0.42,Ideal,D,SI1,62.4,57.0,810,4.77,4.84,3.0
32908,0.44,Ideal,F,SI1,61.0,57.0,810,4.89,4.91,2.99
32909,0.33,Ideal,F,VVS2,61.3,56.0,810,4.44,4.46,2.73
32910,0.42,Ideal,D,SI1,62.0,55.0,810,4.83,4.84,3.0
32912,0.42,Premium,D,SI1,59.8,59.0,810,4.86,4.91,2.92
32913,0.33,Ideal,F,VVS2,61.9,56.0,810,4.42,4.46,2.75
32916,0.33,Ideal,G,VVS1,62.3,55.0,810,4.42,4.44,2.76
32917,0.44,Ideal,E,SI1,61.1,56.0,810,4.9,4.92,3.0
32918,0.42,Ideal,D,SI1,61.8,57.0,810,4.77,4.81,2.96
32919,0.42,Ideal,D,SI1,61.5,56.0,810,4.81,4.85,2.97
32922,0.42,Ideal,D,SI1,61.9,56.0,810,4.82,4.84,2.99
32924,0.37,Ideal,H,VVS1,62.3,56.0,810,4.56,4.59,2.85
32925,0.44,Premium,E,SI1,62.3,59.0,810,4.84,4.88,3.03
32926,0.42,Ideal,D,SI1,61.9,57.0,810,4.77,4.82,2.97
32927,0.42,Ideal,D,SI1,62.3,57.0,810,4.77,4.8,2.98
32928,0.42,Premium,D,SI1,61.9,59.0,810,4.76,4.81,2.96
32929,0.42,Premium,D,SI1,62.1,59.0,810,4.77,4.79,2.97
32930,0.42,Premium,D,SI1,61.1,60.0,810,4.79,4.83,2.94
32932,0.33,Ideal,F,VVS2,61.4,56.0,810,4.44,4.49,2.74
32934,0.41,Ideal,G,VS2,61.7,54.0,811,4.78,4.81,2.96
32936,0.37,Premium,E,VS2,61.0,59.0,811,4.59,4.63,2.81
32937,0.37,Premium,E,VS2,60.3,58.0,811,4.63,4.66,2.8
32938,0.37,Ideal,E,VS2,61.9,53.0,811,4.62,4.65,2.87
32939,0.37,Premium,E,VS2,61.5,58.0,811,4.61,4.66,2.85
32940,0.37,Ideal,E,VS2,62.5,56.0,811,4.58,4.61,2.87
32941,0.34,Ideal,I,SI1,61.9,57.0,459,4.49,4.52,2.79
32942,0.34,Ideal,I,SI1,60.2,57.0,459,4.5,4.54,2.72
32944,0.34,Premium,I,SI1,60.0,58.0,459,4.51,4.55,2.72
32945,0.34,Ideal,I,SI1,62.3,55.0,459,4.42,4.47,2.77
32946,0.34,Ideal,I,SI1,62.4,56.0,459,4.45,4.49,2.79
32948,0.34,Ideal,I,SI1,61.9,57.0,459,4.44,4.48,2.76
32950,0.25,Ideal,F,VS2,62.2,54.0,460,4.03,4.07,2.52
32951,0.25,Ideal,G,VS1,62.3,53.0,460,4.02,4.07,2.52
32954,0.35,Premium,J,VS1,62.2,58.0,460,4.49,4.54,2.81
32959,0.31,Ideal,J,VVS1,62.4,54.0,461,4.32,4.35,2.7
32960,0.31,Ideal,I,VS1,61.9,54.0,461,4.33,4.36,2.69
32961,0.32,Ideal,G,SI1,61.4,55.0,461,4.4,4.46,2.72
32962,0.32,Ideal,G,SI1,61.3,57.0,461,4.42,4.45,2.72
32963,0.3,Ideal,F,SI1,62.3,56.0,461,4.27,4.3,2.67
32964,0.3,Ideal,F,SI1,62.5,57.0,461,4.27,4.31,2.68
32965,0.32,Premium,H,SI1,62.3,60.0,461,4.36,4.4,2.73
32966,0.32,Premium,H,SI1,62.0,58.0,461,4.38,4.39,2.72
32974,0.37,Ideal,E,VS2,62.0,57.0,811,4.6,4.63,2.86
32977,0.37,Ideal,F,VS1,61.7,56.0,811,4.61,4.63,2.85
32978,0.37,Ideal,E,VS2,61.6,57.0,811,4.61,4.65,2.85
32979,0.37,Ideal,F,VS1,61.1,57.0,811,4.61,4.65,2.83
32981,0.37,Ideal,E,VS2,61.5,56.0,811,4.59,4.62,2.83
32982,0.37,Ideal,E,VS2,61.2,57.0,811,4.58,4.64,2.82
32983,0.37,Ideal,E,VS2,62.3,56.0,811,4.56,4.59,2.85
32985,0.37,Premium,E,VS2,59.1,60.0,811,4.66,4.68,2.76
32986,0.3,Ideal,E,VVS2,61.0,56.0,812,4.33,4.39,2.66
32987,0.38,Premium,E,SI2,61.6,57.0,812,4.65,4.61,2.85
32988,0.38,Premium,D,SI2,61.1,58.0,812,4.68,4.62,2.84
32989,0.38,Ideal,D,SI2,61.1,56.0,812,4.71,4.65,2.86
32990,0.38,Premium,D,SI2,62.1,55.0,812,4.65,4.62,2.88
32991,0.38,Premium,I,VS2,62.5,58.0,812,4.61,4.58,2.87
32992,0.38,Premium,I,VS2,61.7,59.0,812,4.64,4.6,2.85
32993,0.38,Premium,I,VS2,61.5,58.0,812,4.62,4.61,2.84
32994,0.38,Premium,I,VS2,61.8,59.0,812,4.64,4.61,2.86
32995,0.38,Premium,I,VS2,60.2,58.0,812,4.75,4.69,2.84
32996,0.38,Premium,H,SI1,59.7,60.0,812,4.68,4.66,2.79
32997,0.38,Premium,H,SI1,61.2,62.0,812,4.66,4.62,2.84
32999,0.38,Premium,D,SI2,59.2,61.0,812,4.72,4.67,2.78
33000,0.38,Ideal,E,SI2,61.2,57.0,812,4.71,4.67,2.87
33002,0.34,Ideal,G,VVS1,60.4,56.0,813,4.52,4.55,2.74
33003,0.3,Ideal,E,VVS1,61.0,56.0,813,4.34,4.38,2.66
33004,0.32,Ideal,E,VVS1,60.9,56.0,813,4.41,4.43,2.69
33005,0.38,Ideal,E,VS2,61.5,55.0,813,4.67,4.7,2.88
33006,0.44,Ideal,G,SI1,61.1,56.0,813,4.92,4.94,3.01
33007,0.3,Ideal,G,IF,61.8,55.0,813,4.33,4.35,2.68
33018,0.31,Ideal,F,VVS2,60.2,55.0,814,4.43,4.45,2.67
33019,0.33,Ideal,E,VVS2,60.9,56.0,814,4.45,4.48,2.72
33020,0.33,Ideal,E,VVS2,61.2,56.0,814,4.46,4.5,2.74
33021,0.33,Ideal,E,VVS2,61.2,56.0,814,4.44,4.48,2.73
33022,0.3,Ideal,D,VVS2,61.7,57.0,814,4.33,4.36,2.68
33023,0.3,Ideal,D,VVS2,62.0,53.0,814,4.33,4.35,2.69
33024,0.3,Ideal,D,VVS2,61.9,55.0,814,4.28,4.31,2.66
33025,0.3,Ideal,D,VVS2,61.6,58.0,814,4.29,4.32,2.65
33026,0.3,Ideal,D,VVS2,61.7,55.0,814,4.33,4.36,2.68
33027,0.3,Ideal,D,VVS2,61.6,57.0,814,4.31,4.32,2.66
33028,0.3,Ideal,D,VVS2,62.4,54.0,814,4.3,4.32,2.69
33029,0.3,Ideal,D,VVS2,60.7,58.0,814,4.3,4.33,2.62
33030,0.3,Ideal,D,VVS2,62.1,57.0,814,4.27,4.3,2.66
33031,0.3,Ideal,D,VVS2,62.2,55.0,814,4.32,4.33,2.69
33032,0.32,Ideal,G,VVS1,61.2,55.0,814,4.41,4.44,2.71
33033,0.32,Ideal,G,VVS1,61.4,57.0,814,4.39,4.41,2.7
33034,0.32,Ideal,G,VVS1,61.9,55.0,814,4.43,4.46,2.75
33035,0.32,Ideal,G,VVS1,61.2,55.0,814,4.41,4.44,2.71
33036,0.32,Ideal,G,VVS1,61.7,56.0,814,4.4,4.42,2.72
33037,0.32,Ideal,G,VVS1,61.6,55.0,814,4.43,4.47,2.74
33038,0.32,Ideal,G,VVS1,61.4,57.0,814,4.42,4.44,2.72
33039,0.32,Ideal,G,VVS1,61.1,55.0,814,4.43,4.45,2.71
33040,0.32,Ideal,G,VVS1,61.1,55.0,814,4.45,4.48,2.73
33041,0.32,Ideal,G,VVS1,62.2,53.0,814,4.42,4.45,2.76
33042,0.32,Ideal,G,VVS1,61.2,56.0,814,4.42,4.44,2.71
33043,0.32,Ideal,G,VVS1,61.8,55.0,814,4.4,4.43,2.73
33044,0.32,Ideal,G,VVS1,61.8,54.0,814,4.41,4.43,2.73
33045,0.32,Ideal,G,VVS1,61.8,54.0,814,4.4,4.43,2.73
33046,0.3,Ideal,F,VVS1,61.8,57.0,814,4.3,4.34,2.67
33047,0.3,Ideal,F,VVS1,62.2,57.0,814,4.28,4.31,2.67
33048,0.3,Ideal,F,VVS1,61.6,58.0,814,4.27,4.3,2.64
33050,0.3,Ideal,F,VVS1,61.6,55.0,814,4.33,4.37,2.68
33051,0.3,Ideal,F,VVS1,62.5,57.0,814,4.26,4.29,2.67
33052,0.3,Ideal,F,VVS1,61.9,54.0,814,4.35,4.37,2.7
33053,0.3,Ideal,F,VVS1,62.1,54.0,814,4.32,4.35,2.69
33054,0.3,Ideal,F,VVS1,61.5,58.0,814,4.3,4.32,2.65
33055,0.3,Ideal,F,VVS1,61.9,58.0,814,4.26,4.3,2.65
33056,0.3,Ideal,F,VVS1,62.5,55.0,814,4.26,4.29,2.67
33057,0.3,Ideal,F,VVS1,61.7,58.0,814,4.26,4.3,2.64
33058,0.3,Ideal,F,VVS1,61.1,56.0,814,4.33,4.38,2.66
33059,0.3,Ideal,F,VVS1,62.0,58.0,814,4.26,4.29,2.65
33060,0.3,Ideal,F,VVS1,62.2,56.0,814,4.28,4.3,2.67
33061,0.3,Ideal,F,VVS1,61.9,56.0,814,4.3,4.33,2.67
33062,0.3,Ideal,F,VVS1,61.9,57.0,814,4.3,4.32,2.67
33063,0.3,Ideal,F,VVS1,62.2,56.0,814,4.27,4.31,2.67
33064,0.32,Ideal,H,IF,61.2,56.0,814,4.4,4.42,2.7
33065,0.32,Ideal,H,IF,61.8,55.0,814,4.42,4.45,2.74
33066,0.32,Ideal,H,IF,61.1,56.0,814,4.45,4.48,2.73
33067,0.32,Ideal,H,IF,61.2,57.0,814,4.41,4.44,2.71
33068,0.32,Ideal,H,IF,61.6,55.0,814,4.41,4.42,2.72
33070,0.32,Ideal,H,IF,62.0,55.0,814,4.39,4.42,2.73
33071,0.32,Ideal,H,IF,61.6,54.0,814,4.41,4.49,2.74
33072,0.32,Ideal,H,IF,61.4,55.0,814,4.42,4.47,2.73
33073,0.32,Ideal,H,IF,62.2,54.0,814,4.37,4.41,2.73
33074,0.32,Ideal,H,IF,62.1,54.0,814,4.41,4.45,2.75
33077,0.26,Ideal,E,VVS1,61.7,56.0,814,4.11,4.09,2.53
33078,0.26,Premium,E,VVS1,60.9,59.0,814,4.12,4.09,2.5
33080,0.47,Premium,I,SI2,61.5,62.0,814,5.01,4.95,3.06
33081,0.3,Premium,E,VS1,60.2,57.0,814,4.37,4.3,2.61
33082,0.3,Premium,E,VS1,61.4,59.0,814,4.32,4.28,2.64
33083,0.32,Premium,E,VVS1,60.8,59.0,814,4.43,4.45,2.7
33084,0.32,Ideal,E,VVS1,62.5,56.0,814,4.38,4.42,2.75
33086,0.32,Ideal,D,VS1,61.4,57.0,814,4.4,4.43,2.71
33089,0.37,Ideal,G,VVS2,61.6,55.0,815,4.62,4.66,2.86
33090,0.29,Ideal,E,VVS2,61.9,56.0,815,4.22,4.24,2.62
33091,0.31,Ideal,D,VVS2,62.4,54.0,815,4.35,4.37,2.72
33092,0.31,Ideal,D,VVS2,61.7,54.0,815,4.38,4.43,2.72
33093,0.37,Ideal,H,VVS1,61.4,55.0,815,4.64,4.67,2.86
33094,0.37,Ideal,H,VVS1,61.9,54.0,815,4.63,4.65,2.87
33095,0.37,Ideal,H,VVS1,62.0,53.0,815,4.63,4.66,2.88
33096,0.31,Ideal,F,VVS1,62.3,54.0,815,4.38,4.39,2.73
33097,0.31,Ideal,F,VVS1,62.0,55.0,815,4.33,4.35,2.69
33098,0.29,Ideal,F,VVS1,61.7,55.0,815,4.25,4.28,2.63
33099,0.4,Ideal,H,VS1,61.1,57.0,815,4.74,4.78,2.91
33100,0.29,Ideal,E,IF,61.9,57.0,815,4.25,4.29,2.64
33101,0.38,Premium,D,SI1,59.1,58.0,815,4.77,4.74,2.81
33104,0.32,Ideal,E,VVS2,61.2,56.0,816,4.39,4.43,2.7
33105,0.32,Ideal,E,VVS2,61.5,56.0,816,4.43,4.45,2.73
33106,0.32,Ideal,E,VVS2,62.2,53.0,816,4.39,4.42,2.74
33107,0.39,Ideal,G,VS2,62.0,57.0,816,4.68,4.74,2.92
33108,0.34,Ideal,E,VS1,62.2,54.2,816,4.44,4.47,2.78
33110,0.31,Premium,E,VS1,61.0,60.0,816,4.37,4.35,2.66
33111,0.31,Premium,E,VS1,61.9,56.0,816,4.37,4.32,2.69
33113,0.31,Premium,D,VS2,62.5,52.0,816,4.4,4.37,2.74
33114,0.31,Premium,D,VS2,61.7,58.0,816,4.37,4.32,2.68
33116,0.34,Ideal,E,VS2,59.8,56.0,816,4.55,4.54,2.72
33117,0.31,Ideal,D,VS2,62.1,55.0,816,4.38,4.32,2.7
33118,0.31,Ideal,G,VVS1,62.5,57.0,816,4.31,4.36,2.71
33119,0.31,Ideal,G,VVS1,62.5,55.0,816,4.33,4.34,2.71
33120,0.31,Ideal,H,IF,60.0,57.0,816,4.39,4.41,2.64
33121,0.31,Premium,E,VVS2,61.9,58.0,816,4.35,4.38,2.7
33122,0.31,Ideal,E,VVS2,61.0,56.0,816,4.39,4.43,2.69
33123,0.39,Ideal,I,VS1,62.5,54.0,816,4.67,4.7,2.92
33128,0.31,Ideal,E,VVS2,61.7,56.0,816,4.33,4.36,2.68
33129,0.31,Premium,G,VVS1,61.1,58.0,816,4.32,4.35,2.65
33130,0.31,Ideal,E,VVS2,61.6,57.0,816,4.33,4.37,2.68
33132,0.31,Ideal,H,IF,61.8,56.0,816,4.36,4.38,2.7
33133,0.31,Premium,G,VVS1,60.7,58.0,816,4.37,4.4,2.66
33134,0.31,Ideal,G,VVS1,61.9,55.0,816,4.3,4.36,2.68
33135,0.31,Ideal,G,VVS1,61.2,56.0,816,4.34,4.38,2.67
33136,0.31,Premium,E,VVS2,61.4,58.0,816,4.33,4.36,2.67
33137,0.31,Premium,E,VVS2,61.3,60.0,816,4.33,4.35,2.66
33138,0.31,Ideal,E,VVS2,60.8,57.0,816,4.36,4.39,2.66
33140,0.31,Premium,G,VVS1,62.1,59.0,816,4.34,4.39,2.71
33142,0.31,Ideal,G,VVS1,59.5,56.0,816,4.41,4.43,2.63
33143,0.31,Ideal,G,VVS1,60.6,57.0,816,4.38,4.4,2.66
33144,0.31,Premium,G,VVS1,62.2,59.0,816,4.3,4.32,2.68
33145,0.31,Premium,H,IF,61.0,58.0,816,4.34,4.38,2.66
33147,0.31,Ideal,G,VVS1,61.6,56.0,816,4.35,4.39,2.69
33148,0.31,Ideal,G,VVS1,60.8,56.0,816,4.36,4.39,2.66
33150,0.31,Premium,G,VVS1,61.2,59.0,816,4.32,4.34,2.65
33151,0.31,Premium,G,VVS1,61.4,58.0,816,4.32,4.35,2.66
33152,0.31,Premium,E,VVS2,60.4,59.0,816,4.34,4.37,2.63
33153,0.31,Ideal,G,VVS1,61.7,57.0,816,4.34,4.38,2.69
33154,0.31,Premium,G,VVS1,59.5,60.0,816,4.39,4.41,2.62
33155,0.31,Premium,G,VVS1,60.5,60.0,816,4.33,4.4,2.64
33158,0.31,Ideal,G,VVS1,62.5,54.0,816,4.33,4.37,2.72
33159,0.31,Ideal,H,IF,62.1,54.0,816,4.33,4.37,2.7
33160,0.31,Premium,H,IF,61.7,58.0,816,4.33,4.36,2.68
33161,0.31,Ideal,E,VVS2,61.6,55.0,816,4.35,4.38,2.69
33162,0.31,Premium,G,VVS1,60.2,59.0,816,4.38,4.43,2.65
33163,0.31,Ideal,G,VVS1,60.7,57.0,816,4.37,4.4,2.66
33166,0.36,Ideal,F,VVS2,61.4,56.0,817,4.58,4.61,2.82
33167,0.25,Ideal,F,VVS1,61.3,58.0,817,4.04,4.08,2.49
33168,0.38,Ideal,G,VS1,62.3,55.0,817,4.63,4.68,2.9
33169,0.36,Ideal,E,VS1,61.8,56.0,817,4.55,4.58,2.82
33170,0.3,Ideal,D,VS1,61.9,54.1,817,4.28,4.33,2.67
33174,0.43,Ideal,G,SI1,61.7,55.0,818,4.89,4.87,3.01
33175,0.41,Premium,E,SI2,59.5,62.0,818,4.84,4.8,2.87
33183,0.41,Premium,D,SI2,62.3,61.0,818,4.75,4.72,2.95
33192,0.36,Ideal,F,VS1,61.6,56.0,819,4.62,4.64,2.85
33193,0.3,Premium,G,VVS2,60.4,60.0,819,4.34,4.3,2.61
33195,0.3,Premium,H,VVS1,61.1,61.0,819,4.3,4.27,2.62
33198,0.3,Ideal,G,VVS2,62.2,54.0,819,4.33,4.29,2.68
33202,0.4,Ideal,G,VS1,62.3,57.0,819,4.68,4.73,2.93
